iperf 3.1.3
Linux raspberrypi 4.14.37-v7+ #1111 SMP Thu Apr 26 13:56:59 BST 2018 armv7l
iperf3: error - unable to connect to server: No route to host
iperf 3.1.3
Linux raspberrypi 4.14.37-v7+ #1111 SMP Thu Apr 26 13:56:59 BST 2018 armv7l
iperf3: error - unable to connect to server: No route to host
iperf 3.1.3
Linux raspberrypi 4.14.37-v7+ #1111 SMP Thu Apr 26 13:56:59 BST 2018 armv7l
Time: Thu, 24 May 2018 12:15:01 GMT
Connecting to host 10.2.1.5, port 5201
      Cookie: raspberrypi.1527164101.371742.34090d
      TCP MSS: 1448 (default)
[  5] local 10.2.1.25 port 41022 connected to 10.2.1.5 port 5201
[  5] 124.00-125.00 sec   158 KBytes  1.30 Mbits/sec    0   2.90 MBytes       
[  5] 125.00-126.00 sec   283 KBytes  2.32 Mbits/sec    3   2.13 MBytes       
[  5] 126.00-127.00 sec  0.00 Bytes  0.00 bits/sec  107   1.54 MBytes       
[  5] 127.00-128.00 sec  2.59 MBytes  21.7 Mbits/sec   43   2.94 MBytes       
[  5] 128.00-129.00 sec  55.1 KBytes   452 Kbits/sec    0   2.95 MBytes       
[  5] 129.00-130.00 sec   301 KBytes  2.47 Mbits/sec    0   2.99 MBytes       
[  5] 130.00-131.00 sec  76.4 KBytes   626 Kbits/sec    7   1.94 MBytes       
[  5] 131.00-132.00 sec  0.00 Bytes  0.00 bits/sec   72    498 KBytes       
[  5] 132.00-133.00 sec  2.77 MBytes  23.2 Mbits/sec   18    853 KBytes       
[  5] 133.00-134.00 sec  1.22 MBytes  10.2 Mbits/sec   27   3.05 MBytes       
[  5] 134.00-135.00 sec   163 KBytes  1.33 Mbits/sec    0   3.08 MBytes       
[  5] 135.00-136.00 sec  31.1 KBytes   255 Kbits/sec    0   3.09 MBytes       
[  5] 136.00-137.00 sec  2.83 KBytes  23.2 Kbits/sec    0   3.10 MBytes       
[  5] 137.00-138.00 sec  22.6 KBytes   185 Kbits/sec    4   2.55 MBytes       
[  5] 138.00-139.00 sec  0.00 Bytes  0.00 bits/sec  122   1.31 MBytes       
[  5] 139.00-140.00 sec  2.18 MBytes  18.3 Mbits/sec  167   2.16 MBytes       
[  5] 140.00-141.00 sec   467 KBytes  3.82 Mbits/sec    0   3.11 MBytes       
[  5] 141.00-142.00 sec  15.6 KBytes   128 Kbits/sec   79   1.33 MBytes       
[  5] 142.00-143.00 sec  1.61 MBytes  13.5 Mbits/sec   88    460 KBytes       
[  5] 143.00-144.00 sec   895 KBytes  7.34 Mbits/sec    7   3.13 MBytes       
[  5] 144.00-145.00 sec   195 KBytes  1.60 Mbits/sec   22   1.96 MBytes       
[  5] 145.00-146.00 sec  0.00 Bytes  0.00 bits/sec   45   1.45 MBytes       
[  5] 146.00-147.00 sec  1.92 MBytes  16.1 Mbits/sec   18    202 KBytes       
[  5] 147.00-148.00 sec   759 KBytes  6.21 Mbits/sec    0   3.19 MBytes       
[  5] 148.00-149.00 sec  21.2 KBytes   174 Kbits/sec   28   1.75 MBytes       
[  5] 149.00-150.00 sec  0.00 Bytes  0.00 bits/sec   12    663 KBytes       
[  5] 150.00-151.00 sec  2.73 MBytes  22.9 Mbits/sec    9   3.23 MBytes       
[  5] 151.00-152.00 sec   288 KBytes  2.36 Mbits/sec    0   3.26 MBytes       
[  5] 152.00-153.00 sec   594 KBytes  4.86 Mbits/sec   12   1.99 MBytes       
[  5] 153.00-154.00 sec  0.00 Bytes  0.00 bits/sec   37    956 KBytes       
[  5] 154.00-155.00 sec  2.75 MBytes  23.0 Mbits/sec   15   3.34 MBytes       
[  5] 155.00-156.00 sec   120 KBytes   985 Kbits/sec    0   3.37 MBytes       
[  5] 156.00-157.00 sec  22.6 KBytes   185 Kbits/sec    0   3.38 MBytes       
[  5] 157.00-158.00 sec  0.00 Bytes  0.00 bits/sec    0   3.38 MBytes       
[  5] 158.00-159.00 sec   198 KBytes  1.62 Mbits/sec    0   3.40 MBytes       
[  5] 159.00-160.00 sec  89.1 KBytes   730 Kbits/sec    4   2.36 MBytes       
[  5] 160.00-161.00 sec  0.00 Bytes  0.00 bits/sec   44   1.83 MBytes       
[  5] 161.00-162.00 sec  0.00 Bytes  0.00 bits/sec  203    607 KBytes       
[  5] 162.00-163.00 sec  2.77 MBytes  23.3 Mbits/sec   38   3.43 MBytes       
[  5] 163.00-164.00 sec  63.6 KBytes   521 Kbits/sec    0   3.44 MBytes       
[  5] 164.00-165.00 sec  0.00 Bytes  0.00 bits/sec    0   3.44 MBytes       
[  5] 165.00-166.00 sec   349 KBytes  2.86 Mbits/sec    3   1.51 MBytes       
[  5] 166.00-167.00 sec  0.00 Bytes  0.00 bits/sec   79   1.05 MBytes       
[  5] 167.00-168.00 sec  1.82 MBytes  15.3 Mbits/sec  176   3.46 MBytes       
[  5] 168.00-169.00 sec  28.3 KBytes   231 Kbits/sec    0   3.47 MBytes       
[  5] 169.00-170.00 sec   696 KBytes  5.68 Mbits/sec   14   1.81 MBytes       
[  5] 170.00-171.00 sec  0.00 Bytes  0.00 bits/sec   58   1.33 MBytes       
[  5] 171.00-172.00 sec   304 KBytes  2.49 Mbits/sec   27    612 KBytes       
[  5] 172.00-173.00 sec  2.42 MBytes  20.3 Mbits/sec   42   3.53 MBytes       
[  5] 173.00-174.00 sec  1.41 KBytes  11.6 Kbits/sec   24   1.24 MBytes       
[  5] 174.00-175.00 sec  0.00 Bytes  0.00 bits/sec    3   1.21 MBytes       
[  5] 175.00-176.00 sec  0.00 Bytes  0.00 bits/sec    1   1.13 MBytes       
[  5] 176.00-177.00 sec   543 KBytes  4.44 Mbits/sec  178    413 KBytes       
[  5] 177.00-178.00 sec  1.67 MBytes  14.0 Mbits/sec    0   3.54 MBytes       
[  5] 178.00-179.00 sec   100 KBytes   824 Kbits/sec    0   3.56 MBytes       
[  5] 179.00-180.00 sec   518 KBytes  4.23 Mbits/sec   12   1.19 MBytes       
[  5] 180.00-181.00 sec  0.00 Bytes  0.00 bits/sec  130    566 KBytes       
[  5] 181.00-182.00 sec  1.94 MBytes  16.3 Mbits/sec   28   3.61 MBytes       
[  5] 182.00-183.00 sec   338 KBytes  2.76 Mbits/sec    0   3.64 MBytes       
[  5] 183.00-184.00 sec  0.00 Bytes  0.00 bits/sec    0   3.64 MBytes       
[  5] 184.00-185.00 sec  49.5 KBytes   405 Kbits/sec    0   3.66 MBytes       
[  5] 185.00-186.00 sec   270 KBytes  2.21 Mbits/sec    5   1.93 MBytes       
[  5] 186.00-187.00 sec  0.00 Bytes  0.00 bits/sec  119    740 KBytes       
[  5] 187.00-188.00 sec  2.65 MBytes  22.2 Mbits/sec   92   3.72 MBytes       
[  5] 188.00-189.00 sec   163 KBytes  1.33 Mbits/sec    0   3.75 MBytes       
[  5] 189.00-190.00 sec  0.00 Bytes  0.00 bits/sec    0   3.75 MBytes       
[  5] 190.00-191.00 sec   188 KBytes  1.54 Mbits/sec    0   3.77 MBytes       
[  5] 191.00-192.00 sec  33.9 KBytes   278 Kbits/sec    0   3.78 MBytes       
[  5] 192.00-193.00 sec   296 KBytes  2.42 Mbits/sec   38   1.78 MBytes       
[  5] 193.00-194.00 sec  0.00 Bytes  0.00 bits/sec   32   1.66 MBytes       
[  5] 194.00-195.00 sec  1.42 MBytes  12.0 Mbits/sec  237    494 KBytes       
[  5] 195.00-196.00 sec   510 KBytes  4.17 Mbits/sec   20   1.92 MBytes       
[  5] 196.00-197.00 sec  4.24 KBytes  34.8 Kbits/sec   21    711 KBytes       
[  5] 197.00-198.00 sec  2.10 MBytes  17.6 Mbits/sec   90   3.81 MBytes       
[  5] 198.00-199.00 sec  55.1 KBytes   452 Kbits/sec    0   3.83 MBytes       
[  5] 199.00-200.00 sec  0.00 Bytes  0.00 bits/sec    0   3.83 MBytes       
[  5] 200.00-201.00 sec  0.00 Bytes  0.00 bits/sec    0   3.83 MBytes       
[  5] 201.00-202.00 sec   322 KBytes  2.64 Mbits/sec   13   1.90 MBytes       
[  5] 202.00-203.00 sec  0.00 Bytes  0.00 bits/sec  133   1.47 MBytes       
[  5] 203.00-204.00 sec  1.81 MBytes  15.2 Mbits/sec  189   1.84 MBytes       
[  5] 204.00-205.00 sec   905 KBytes  7.41 Mbits/sec    0   3.88 MBytes       
[  5] 205.00-206.00 sec   160 KBytes  1.31 Mbits/sec    0   3.90 MBytes       
[  5] 206.00-207.00 sec   301 KBytes  2.47 Mbits/sec    4   2.05 MBytes       
[  5] 207.00-208.00 sec   262 KBytes  2.14 Mbits/sec  160   2.06 MBytes       
[  5] 208.00-209.00 sec  2.42 MBytes  20.3 Mbits/sec    8    382 KBytes       
[  5] 209.00-210.00 sec   721 KBytes  5.89 Mbits/sec   16   3.99 MBytes       
[  5] 210.00-211.00 sec   161 KBytes  1.32 Mbits/sec    0   4.04 MBytes       
[  5] 211.00-212.00 sec   154 KBytes  1.26 Mbits/sec   44   1.79 MBytes       
[  5] 212.00-213.00 sec  0.00 Bytes  0.00 bits/sec   15    981 KBytes       
[  5] 213.00-214.00 sec  2.66 MBytes  22.3 Mbits/sec   75   4.07 MBytes       
[  5] 214.00-215.00 sec  21.2 KBytes   174 Kbits/sec    0   4.08 MBytes       
[  5] 215.00-216.00 sec  9.90 KBytes  81.1 Kbits/sec   14   1.68 MBytes       
[  5] 216.00-217.00 sec  0.00 Bytes  0.00 bits/sec   46    936 KBytes       
[  5] 217.00-218.00 sec  1.92 MBytes  16.1 Mbits/sec  131   1.73 MBytes       
[  5] 218.00-219.00 sec   632 KBytes  5.16 Mbits/sec   14   1.76 MBytes       
[  5] 219.00-220.00 sec  0.00 Bytes  0.00 bits/sec    8   1.24 MBytes       
[  5] 220.00-221.01 sec   847 KBytes  6.91 Mbits/sec   15    454 KBytes       
[  5] 221.01-222.00 sec  1.61 MBytes  13.5 Mbits/sec    0   4.13 MBytes       
[  5] 222.00-223.00 sec   139 KBytes  1.14 Mbits/sec    0   4.16 MBytes       
[  5] 223.00-224.00 sec   298 KBytes  2.44 Mbits/sec    0   4.18 MBytes       
[  5] 224.00-225.00 sec   526 KBytes  4.31 Mbits/sec    6   2.06 MBytes       
[  5] 225.00-226.00 sec  0.00 Bytes  0.00 bits/sec  102    727 KBytes       
[  5] 226.00-227.00 sec  2.44 MBytes  20.5 Mbits/sec  113   4.23 MBytes       
[  5] 227.00-228.00 sec   216 KBytes  1.77 Mbits/sec    0   4.27 MBytes       
[  5] 228.00-229.00 sec   926 KBytes  7.60 Mbits/sec    0   4.38 MBytes       
[  5] 229.00-230.00 sec   906 KBytes  7.43 Mbits/sec    0   4.47 MBytes       
[  5] 230.00-231.00 sec   136 KBytes  1.11 Mbits/sec    0   4.48 MBytes       
[  5] 231.00-232.00 sec  0.00 Bytes  0.00 bits/sec    0   4.48 MBytes       
[  5] 232.00-233.00 sec   481 KBytes  3.93 Mbits/sec   43   1.51 MBytes       
[  5] 233.00-234.00 sec  0.00 Bytes  0.00 bits/sec  149    407 KBytes       
[  5] 234.00-235.00 sec   170 KBytes  1.39 Mbits/sec  135    209 KBytes       
[  5] 235.00-236.00 sec  0.00 Bytes  0.00 bits/sec    0    209 KBytes       
[  5] 236.00-237.00 sec  0.00 Bytes  0.00 bits/sec    0    209 KBytes       
[  5] 237.00-238.00 sec  0.00 Bytes  0.00 bits/sec    1    195 KBytes       
[  5] 238.00-239.00 sec  0.00 Bytes  0.00 bits/sec    0    192 KBytes       
[  5] 239.00-240.00 sec  2.13 MBytes  17.9 Mbits/sec   47   53.7 KBytes       
[  5] 240.00-241.00 sec   122 KBytes   995 Kbits/sec    2   4.51 MBytes       
[  5] 241.00-242.00 sec  0.00 Bytes  0.00 bits/sec    0   4.51 MBytes       
[  5] 242.00-243.00 sec  0.00 Bytes  0.00 bits/sec    0   4.51 MBytes       
[  5] 243.00-244.00 sec  8.48 KBytes  69.5 Kbits/sec    2   1.57 MBytes       
[  5] 244.00-245.00 sec  0.00 Bytes  0.00 bits/sec    0   1.57 MBytes       
[  5] 245.00-246.00 sec  0.00 Bytes  0.00 bits/sec    1   1.55 MBytes       
[  5] 246.00-247.00 sec  0.00 Bytes  0.00 bits/sec    1   1.47 MBytes       
[  5] 247.00-248.00 sec  0.00 Bytes  0.00 bits/sec   44   1.38 MBytes       
[  5] 248.00-249.00 sec  0.00 Bytes  0.00 bits/sec    9   1.38 MBytes       
[  5] 249.00-250.00 sec  0.00 Bytes  0.00 bits/sec   90   1.06 MBytes       
[  5] 250.00-251.00 sec   471 KBytes  3.85 Mbits/sec  248    812 KBytes       
[  5] 251.00-252.00 sec  0.00 Bytes  0.00 bits/sec    0    803 KBytes       
[  5] 252.00-253.00 sec  15.6 KBytes   127 Kbits/sec    0   1.03 MBytes       
[  5] 253.00-254.00 sec  25.5 KBytes   209 Kbits/sec    0   1.04 MBytes       
